title,reading,reading_raw,language,meaning,object,type_object,material,date,sortdate,date_derivation,site,field_name,location,position,direction,script,alphabet,line_number,letter_number_min,letter_number_max,sign_number,craftsmanship,condition,sigla_tm,sigla_pid,sigla_mancini,sigla_mlr,source,object_source,checklevel,object_checklevel,problem,revision_id,revision_timestamp,object_revision_id,object_revision_timestamp,url,object_url
SZ-76.1,la,la,unknown,unknown,SZ-76 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,"back area, side",sinistroverse,unknown,,1,2,,,embossed,"complete, damaged, restored",653576,,SA-45,232 a,,"Nothdurfter 1979: 121 [No. 195], pl. 12",0,5,,18169,2021-12-13T21:24:59Z,13947,2015-10-27T13:52:46Z,https://tir.univie.ac.at/wiki/SZ-76.1,https://tir.univie.ac.at/wiki/SZ-76_axe
SZ-76.2,laii,laii,unknown,unknown,SZ-76 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,"back area, side",sinistroverse,unknown,,1,4,,,embossed,"complete, damaged, restored",653577,,SA-48,232 b,,"Nothdurfter 1979: 121 [No. 195], pl. 12",0,5,,18170,2021-12-13T21:25:09Z,13947,2015-10-27T13:52:46Z,https://tir.univie.ac.at/wiki/SZ-76.2,https://tir.univie.ac.at/wiki/SZ-76_axe
SZ-77,$aθ̣,$aθ̣,unknown,unknown,SZ-77 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,"back area, side",unknown,unknown,,1,,,,embossed,"complete, damaged",653578,,SA-48,231,,"Nothdurfter 1979: 121 [No. 196], pl. 12, pl. 85",0,5,,18011,2021-11-08T19:53:00Z,13952,2015-10-27T14:05:32Z,https://tir.univie.ac.at/wiki/SZ-77,https://tir.univie.ac.at/wiki/SZ-77_axe
SZ-78,u,u,unknown,unknown,SZ-78 ladle,ladle,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,"handle, front area, upper area",ambiguous,unknown,,1,,,1,embossed,"complete, damaged",653579,,SA-88,228,,"Nothdurfter 1979: 137 [No. 637], pl. 46",1,5,Verweis,18012,2021-11-08T19:53:09Z,13996,2015-10-29T14:28:20Z,https://tir.univie.ac.at/wiki/SZ-78,https://tir.univie.ac.at/wiki/SZ-78_ladle
SZ-79.1,up̣i,upi!up̣i,unknown,unknown,SZ-79 chisel,chisel,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,upper area,ambiguous,North Italic script,,1,3,,,embossed,"complete, damaged",653580,,SA-90,229 b,,"Nothdurfter 1979: 121–122 [No. 210], pl. 13",0,5,,18171,2021-12-13T21:25:35Z,13997,2015-10-29T14:30:24Z,https://tir.univie.ac.at/wiki/SZ-79.1,https://tir.univie.ac.at/wiki/SZ-79_chisel
SZ-79.2,upi,upi,unknown,unknown,SZ-79 chisel,chisel,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,centre,ambiguous,North Italic script,,1,3,,,embossed,"complete, damaged",653581,,,229 a,,"Nothdurfter 1979: 121–122 [No. 210], pl. 13",0,5,,18172,2021-12-13T21:25:51Z,13997,2015-10-29T14:30:24Z,https://tir.univie.ac.at/wiki/SZ-79.2,https://tir.univie.ac.at/wiki/SZ-79_chisel
SZ-8.1,kaθiave,kaθiave,Raetic,'Kaθiave' (PN),SZ-8 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Museo Retico Sanzeno,"front, centre",sinistroverse,North Italic script,,1,7,,,embossed,complete,218378,,SA-12 a,,Schumacher 2004: 133,"Roberti 1950: 181 (No. VIII), pl. III.VIII",0,1,,18132,2021-12-13T21:12:40Z,13481,2015-09-11T12:54:09Z,https://tir.univie.ac.at/wiki/SZ-8.1,https://tir.univie.ac.at/wiki/SZ-8_bronze
SZ-8.2,?,?,unknown,unknown,SZ-8 bronze,bronze,bronze,,,,Sanzeno,"Casalini,",Museo Retico Sanzeno,"back, centre",ambiguous,unknown,,1,,,,embossed,complete,218378,,SA-12 b,,Schumacher 2004: 133,"Roberti 1950: 181 (No. VIII), pl. III.VIII",0,1,,18133,2021-12-13T21:13:12Z,13481,2015-09-11T12:54:09Z,https://tir.univie.ac.at/wiki/SZ-8.2,https://tir.univie.ac.at/wiki/SZ-8_bronze
SZ-80,ii θ ii ii,ii space θ space ii space ii,unknown,unknown,SZ-80 knife,knife,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,"back area, side",ambiguous,unknown,,0,,,,embossed,complete,653582,,SA-92,237,,LIR: 138,1,5,Verweis,18013,2021-11-08T19:53:22Z,13822,2015-09-29T15:13:13Z,https://tir.univie.ac.at/wiki/SZ-80,https://tir.univie.ac.at/wiki/SZ-80_knife
SZ-81,$iθθ,$iθθ,unknown,unknown,SZ-81 axe,axe,iron,,,,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,"centre, side",ambiguous,unknown,,1,,,4,embossed,"complete, damaged",653583,,SA-97,192,,"Nothdurfter 1979: 120 [No. 171], pl. 10",0,5,,18014,2021-11-08T19:53:37Z,13949,2015-10-27T13:58:18Z,https://tir.univie.ac.at/wiki/SZ-81,https://tir.univie.ac.at/wiki/SZ-81_axe
SZ-82,θi,θi,unknown,unknown,SZ-82 cist,vessel,bronze,5th–4th centuries BC,-400,"typology, archaeological context",Sanzeno,,Tiroler Landesmuseum Ferdinandeum,rim,ambiguous,unknown,,1,,,2,embossed,complete,653584,,SA-98,,,Mérey-Kádar 1958: 280-282,0,5,,18015,2021-11-08T19:54:10Z,13953,2015-10-27T14:10:46Z,https://tir.univie.ac.at/wiki/SZ-82,https://tir.univie.ac.at/wiki/SZ-82_cist
SZ-83,?,?,unknown,unknown,SZ-83 bowl,bowl,pottery,about 250–120 BC,-185,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,bottom,unknown,unknown,,0,,,1,incised,complete,653585,,SA-100,,,Zemmer-Plank et al. 1985: 167 (cat. No. 49),2,0,s. MA-5!; weitere mögliche Lesungen anführen?; eventuell 'la' ~ 'pa'?,18016,2021-11-08T19:54:28Z,17615,2020-04-16T09:50:36Z,https://tir.univie.ac.at/wiki/SZ-83,https://tir.univie.ac.at/wiki/SZ-83_bowl
SZ-84,ạ,ạ,unknown,unknown,SZ-84 potsherd,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,bottom,ambiguous,unknown,,0,,,1,incised before firing,fragmentary,653586,,,222,unpublished,unpublished,0,0,,18017,2021-11-08T19:54:36Z,14002,2015-10-30T14:24:01Z,https://tir.univie.ac.at/wiki/SZ-84,https://tir.univie.ac.at/wiki/SZ-84_potsherd
SZ-85,iu,iu,unknown,unknown,SZ-85 bowl,bowl,pottery,3rd–2nd centuries BC,-200,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,bottom,ambiguous,unknown,,1,,,2,incised,complete,653587,,,"221, 236",,unpublished,1,0,Verweis,18018,2021-11-08T19:54:45Z,14003,2015-10-30T14:28:06Z,https://tir.univie.ac.at/wiki/SZ-85,https://tir.univie.ac.at/wiki/SZ-85_bowl
SZ-86,ịp̣ịẹ,ịp̣ịẹ,unknown,unknown,SZ-86 potsherd,bowl,pottery,about 250–120 BC,-185,typology,Sanzeno,,Tiroler Landesmuseum Ferdinandeum,bottom,sinistroverse,unknown,,1,4,,,incised,damaged,653588,,,185,,unpublished,0,5,,18019,2021-11-08T19:55:05Z,14004,2015-10-30T14:33:01Z,https://tir.univie.ac.at/wiki/SZ-86,https://tir.univie.ac.at/wiki/SZ-86_potsherd
SZ-87,]esminupitisθauχkaạna,!] esminu!esminu pitis!pitis θauχ-!θauχ -ka!ka unknown!ạna,Raetic,unknown,SZ-87 rod,unidentifiable,bronze,5th–1st centuries BC,-250,archaeological context,Sanzeno,Casalini,Soprintendenza per i beni culturali della Provincia autonoma di Trento – Ufficio beni archeologici,front,sinistroverse,North Italic script,Sanzeno alphabet,1,20,,,embossed,fragmentary,653589,,,140,,"Marchesini 2014: 138, fig. 5",3,0,meaning eintragen? Zeichen auf der Rückseite extra? Grafik E,18020,2021-11-08T19:55:18Z,17364,2020-03-17T08:58:40Z,https://tir.univie.ac.at/wiki/SZ-87,https://tir.univie.ac.at/wiki/SZ-87_rod
SZ-88.1,upị,upi!upị,unknown,unknown,SZ-88 hoe,hoe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,,ambiguous,unknown,,1,3,,,embossed,damaged,653590,,,,,"Fogolari 1960; Zamboni 2011d: 459, fig. 3.11.c",1,5,position/orientation,18173,2021-12-13T21:26:32Z,13568,2015-09-17T13:35:36Z,https://tir.univie.ac.at/wiki/SZ-88.1,https://tir.univie.ac.at/wiki/SZ-88_hoe
SZ-88.2,ụp̣ị,upi!ụp̣ị,unknown,unknown,SZ-88 hoe,hoe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,,ambiguous,unknown,,1,3,,,embossed,damaged,653591,,,,,"Fogolari 1960; Zamboni 2011d: 459, fig. 3.11.c",1,5,position/orientation,18174,2021-12-13T21:26:45Z,13568,2015-09-17T13:35:36Z,https://tir.univie.ac.at/wiki/SZ-88.2,https://tir.univie.ac.at/wiki/SZ-88_hoe
SZ-89,?,?,unknown,unknown,SZ-89 potsherd,bowl,pottery,,,,Sanzeno,,Castello del Buonconsiglio,bottom,ambiguous,unknown,,1,,,,incised before firing,complete,218570,,INC-2,219,Schumacher 2004: 197,"IR: 284–285, pl. LI, fig. c",0,5,,18021,2021-11-08T19:56:20Z,13569,2015-09-17T13:37:00Z,https://tir.univie.ac.at/wiki/SZ-89,https://tir.univie.ac.at/wiki/SZ-89_potsherd
SZ-9.1,kuninasi/θauχrilina,kuninasi / θauχrilina,Raetic,unknown,SZ-9 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,Sanzeno,"Casalini,",Castello del Buonconsiglio,front,sinistroverse,North Italic script,Sanzeno alphabet,2,18,,,embossed,complete,218379,,SA-9,,Schumacher 2004: 134,"Roberti 1950: 182, pl. III; Dal Rì 1987: 174–175 (No. 722), fig. 301",0,1,,18134,2021-12-13T21:13:31Z,13557,2015-09-17T13:12:20Z,https://tir.univie.ac.at/wiki/SZ-9.1,https://tir.univie.ac.at/wiki/SZ-9_bronze
SZ-9.2,?,?,none,unknown,SZ-9 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,Sanzeno,"Casalini,",Castello del Buonconsiglio,"front, upper area",ambiguous,none,,1,,,2,embossed,complete,218379,,SA-9,,Schumacher 2004: 134,"Roberti 1950: 182, pl. III; Dal Rì 1987: 174–175 (No. 722), fig. 301",1,1,etr. sech?,18135,2021-12-13T21:13:42Z,13557,2015-09-17T13:12:20Z,https://tir.univie.ac.at/wiki/SZ-9.2,https://tir.univie.ac.at/wiki/SZ-9_bronze
SZ-90,ka,unknown!ka,unknown,unknown,SZ-90 potsherd,vessel,pottery,,,,Sanzeno,"Casalini,",Castello del Buonconsiglio,handle,ambiguous,unknown,,1,,,2,incised,complete,653593,,,188,,Ghislanzoni 1931:,0,5,position/orientation,18022,2021-11-08T19:56:36Z,13570,2015-09-17T13:38:33Z,https://tir.univie.ac.at/wiki/SZ-90,https://tir.univie.ac.at/wiki/SZ-90_potsherd
SZ-91.1,?]e[,unknown!?]e[,unknown,unknown,SZ-91 potsherd,vessel,pottery,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,inside,sinistroverse,unknown,,1,2,,,incised,fragmentary,653594,,,190,,Fogolari 1960,1,5,is das echt die innenseite? was soll da a inschrift?,18175,2021-12-13T21:27:12Z,13571,2015-09-17T13:39:25Z,https://tir.univie.ac.at/wiki/SZ-91.1,https://tir.univie.ac.at/wiki/SZ-91_potsherd
SZ-91.2,]ạ[,unknown!]ạ[,unknown,unknown,SZ-91 potsherd,vessel,pottery,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,outside,sinistroverse,unknown,,1,1,,,incised,"damaged, fragmentary",653595,,,,,Fogolari 1960,1,5,wirklich außen?,18176,2021-12-13T21:27:24Z,13571,2015-09-17T13:39:25Z,https://tir.univie.ac.at/wiki/SZ-91.2,https://tir.univie.ac.at/wiki/SZ-91_potsherd
SZ-92.1,upi,upi,unknown,unknown,SZ-92 axe,axe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,,ambiguous,unknown,,1,3,,,embossed,"complete, damaged",653596,,,,,Fogolari 1960,0,5,position/orientation,18177,2021-12-13T21:27:51Z,13572,2015-09-17T13:40:23Z,https://tir.univie.ac.at/wiki/SZ-92.1,https://tir.univie.ac.at/wiki/SZ-92_axe
SZ-92.2,upi,upi,unknown,unknown,SZ-92 axe,axe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,,ambiguous,unknown,,1,3,,,embossed,"complete, damaged",653597,,,,,Fogolari 1960,1,5,position/orientation,18178,2021-12-13T21:28:08Z,13572,2015-09-17T13:40:23Z,https://tir.univie.ac.at/wiki/SZ-92.2,https://tir.univie.ac.at/wiki/SZ-92_axe
SZ-93.1,upi,upi,unknown,unknown,SZ-93 axe,axe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,,ambiguous,unknown,,1,3,,,embossed,"complete, damaged",653598,,,,,Fogolari 1960,0,5,position/orientation,18179,2021-12-13T21:28:24Z,13573,2015-09-17T13:41:20Z,https://tir.univie.ac.at/wiki/SZ-93.1,https://tir.univie.ac.at/wiki/SZ-93_axe
SZ-93.2,upi,upi,unknown,unknown,SZ-93 axe,axe,iron,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Castello del Buonconsiglio,,ambiguous,unknown,,1,3,,,embossed,"complete, damaged",653599,,,,,Fogolari 1960,1,5,position/orientation,18180,2021-12-13T21:28:32Z,13573,2015-09-17T13:41:20Z,https://tir.univie.ac.at/wiki/SZ-93.2,https://tir.univie.ac.at/wiki/SZ-93_axe
SZ-94,veþa,unknown!veþa,unknown,unknown,SZ-94 bone,unidentifiable,bone,5th–1st centuries BC,-250,archaeological context,Sanzeno,"Casalini,",Museo Retico Sanzeno,centre,dextroverse,North Italic script,Sanzeno alphabet,1,4,,,engraved,complete,653600,,,163,,unpublished,2,3,"position/orientation, craftsmanship: eingeschlagen? eingebrannt?",18023,2021-11-08T19:57:28Z,13486,2015-09-11T13:05:04Z,https://tir.univie.ac.at/wiki/SZ-94,https://tir.univie.ac.at/wiki/SZ-94_bone
SZ-95,upi,upi,unknown,unknown,SZ-95 situla,,,,,,,,,"inside, rim",sinistroverse,unknown,,1,,,3,engraved,complete,653601,,,,,,1,,Sindy Kontrolle und Maße,18024,2021-11-08T19:57:47Z,,,https://tir.univie.ac.at/wiki/SZ-95,
SZ-96,venaθ,venaθ,unknown,unknown,SZ-96 rod,unidentifiable,bronze,5th–1st centuries BC,-250,archaeological context,Sanzeno,Casalini,Soprintendenza per i beni culturali della Provincia autonoma di Trento – Ufficio beni archeologici,front,sinistroverse,North Italic script,,1,5,,,embossed,complete,653602,,,141,,"MLR: 154 [MLR 141], with fig.",1,0,object,18025,2021-11-08T19:57:56Z,17361,2020-03-17T08:51:44Z,https://tir.univie.ac.at/wiki/SZ-96,https://tir.univie.ac.at/wiki/SZ-96_rod
SZ-97,(?)ạχsni?[,unknown!(?)ạχsni?[,unknown,unknown,SZ-97 handle,,,,,,,,,front,sinistroverse,North Italic script,,1,6,,,engraved,"damaged, incomplete",653603,,,142,,,0,,,18026,2021-11-08T19:58:04Z,,,https://tir.univie.ac.at/wiki/SZ-97,
SZ-98,]aχvilịṣḳ[/]p̣ịθ̣ị[??,aχvil!]aχvil unknown!ịṣḳ[ / piθie!]p̣ịθ̣ị[??,Raetic,unknown,SZ-98,,,,,,,,,front,sinistroverse,North Italic script,Sanzeno alphabet,2,14,,,engraved,"damaged, fragmentary",653604,,,143,,,0,,,18027,2021-11-08T19:58:22Z,,,https://tir.univie.ac.at/wiki/SZ-98,
TR-1.1,esiau,unknown!esiau,unknown,unknown,TR-1 bone,bone,bone,end of the 2nd–beginning of the 1st centuries BC,-100,archaeological context,Trissino,Colle di Castello,Museo Naturalistico Archeologico di Vicenza,"front, centre",sinistroverse,North Italic script,Magrè alphabet,1,5,,,engraved,complete,653605,,,281 R,Schumacher 2004: 320,Museo Ritrovato 1986: 46 [A36] with photo; Mancini 1995: 146–147 [No. 3.1] with fig.,0,0,,18181,2021-12-13T21:29:24Z,15505,2016-03-30T20:11:09Z,https://tir.univie.ac.at/wiki/TR-1.1,https://tir.univie.ac.at/wiki/TR-1_bone
TR-1.2,?,?,unknown,unknown,TR-1 bone,bone,bone,end of the 2nd–beginning of the 1st centuries BC,-100,archaeological context,Trissino,Colle di Castello,Museo Naturalistico Archeologico di Vicenza,"back, centre",unknown,unknown,,1,,,,engraved,complete,653606,,,281 V,Schumacher 2004: 320,Museo Ritrovato 1986: 46 [A36] with photo; Mancini 1995: 146–147 [No. 3.1] with fig.,0,0,,18182,2021-12-13T21:29:48Z,15505,2016-03-30T20:11:09Z,https://tir.univie.ac.at/wiki/TR-1.2,https://tir.univie.ac.at/wiki/TR-1_bone
TR-2,uθeθ·e,unknown!uθeθ·e,unknown,unknown,TR-2 bone,bone,bone,end of the 2nd–beginning of the 1st centuries BC,-100,archaeological context,Trissino,Colle di Castello,Museo Naturalistico Archeologico di Vicenza,"front, centre",sinistroverse,North Italic script,Magrè alphabet,1,5,,6,engraved,complete,653607,,,282,Schumacher 2004: 321,Museo Ritrovato 1986: 46 [A36] with photo; Mancini 1995: 147 [No. 3.2] with fig.,0,0,,18028,2021-11-08T19:58:53Z,15506,2016-03-30T20:13:05Z,https://tir.univie.ac.at/wiki/TR-2,https://tir.univie.ac.at/wiki/TR-2_bone
TR-3,p̣ịθ̣ị,piθie!p̣ịθ̣ị,Raetic,'Piθi' (PN) (?),TR-3 bone,bone,bone,end of the 2nd–beginning of the 1st centuries BC,-100,archaeological context,Trissino,Colle di Castello,Museo Naturalistico Archeologico di Vicenza,"back, centre",dextroverse,North Italic script,Magrè alphabet,1,4,,,engraved,complete,653608,,,283,Schumacher 2004: 321,Museo Ritrovato 1986: 46 [A36] with photo; Mancini 1995: 147–148 [No. 3.3] with fig.,1,0,besser ohne Lesung?,18029,2021-11-08T19:59:02Z,15507,2016-03-30T20:14:42Z,https://tir.univie.ac.at/wiki/TR-3,https://tir.univie.ac.at/wiki/TR-3_bone
TR-4,θu·θ,unknown!θu·θ,unknown,unknown,TR-4 bone,bone,bone,end of the 2nd–beginning of the 1st centuries BC,-100,archaeological context,Trissino,Colle di Castello,Museo Naturalistico Archeologico di Vicenza,front,sinistroverse,North Italic script,Magrè alphabet,1,,,3,engraved,complete,653609,,TR-4,284,Schumacher 2004: 321,Museo Ritrovato 1986: 46 [A36] with photo; Mancini 1995: 148 [No. 3.4] with fig.,1,0,position,18030,2021-11-08T19:59:11Z,15508,2016-03-30T20:17:28Z,https://tir.univie.ac.at/wiki/TR-4,https://tir.univie.ac.at/wiki/TR-4_bone
TV-1.1,]iaṇ·aθare/]armatan·̣/]??es·̣śaruś·̣?·̣/]ḷ·s·salusruśn?(?)/]?ạṛṃạ[,unknown!]iaṇ · aθare / )armatan!]armatan·̣ / unknown!]??es ·̣ śaruś · ̣?·̣ / unknown!]ḷ · unknown!s · unknown!salusruśn?(?) / )armatan!]?ạṛṃạ[,unknown,unknown,TV-1 slab,slab,sandstone,,,,Castelcies,"Chiesa di San Martino di Castelcies,",Chiesa di San Martino di Castelcies,front,dextroverse,North Italic script,Magrè alphabet,5,42,,48,engraved,"fragmentary, damaged",218518,,TV-1,,Schumacher 2004: 173,Morandi 1999: 15-29; Schumacher 2004: 173,1,2,Verweis Moschetti (Morandi: 1928),18083,2021-11-23T18:28:42Z,13457,2015-09-10T13:06:39Z,https://tir.univie.ac.at/wiki/TV-1.1,https://tir.univie.ac.at/wiki/TV-1_slab
TV-1.2,??(?)r·cie·rudi·[/arci·die·crs·sa[/?·uitari·sa?[?/?????,!??(?)r · !cie · !rudi · ![ / !arci · !die · !crs · !sa[ / !? · !uitari · !sa?[? / !?????,Latin,unknown,TV-1 slab,slab,sandstone,,,,Castelcies,"Chiesa di San Martino di Castelcies,",Chiesa di San Martino di Castelcies,back,dextroverse,Latin script,,0,29,,36,engraved,"fragmentary, damaged",968567,,,,,Morandi 1999: 15-29; Schumacher 2004: 173,0,2,,18084,2021-11-23T18:29:41Z,13457,2015-09-10T13:06:39Z,https://tir.univie.ac.at/wiki/TV-1.2,https://tir.univie.ac.at/wiki/TV-1_slab
UG-1.1,kusen,kusen,Raetic,unknown,UG-1 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, right",dextroverse,North Italic script,Magrè alphabet,1,5,,,engraved,damaged,653610,,,,,,0,0,,18031,2021-11-08T20:00:12Z,17589,2020-04-14T22:17:56Z,https://tir.univie.ac.at/wiki/UG-1.1,https://tir.univie.ac.at/wiki/UG-1_rock
UG-1.2,istane[?(?),unknown!istane[?(?),unknown,unknown,UG-1 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, right",dextroverse,North Italic script,Magrè alphabet,1,6,,,engraved,damaged,653611,,,,,,0,0,,18032,2021-11-08T20:00:18Z,17589,2020-04-14T22:17:56Z,https://tir.univie.ac.at/wiki/UG-1.2,https://tir.univie.ac.at/wiki/UG-1_rock
UG-1.3,]?a?[,unknown!]?a?[,unknown,unknown,UG-1 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, left",dextroverse,North Italic script,,1,3,,,engraved,damaged,653612,,,,,,0,0,,18033,2021-11-08T20:00:25Z,17589,2020-04-14T22:17:56Z,https://tir.univie.ac.at/wiki/UG-1.3,https://tir.univie.ac.at/wiki/UG-1_rock
UG-1.4,]ḳa?[,unknown!]ḳa?[,unknown,unknown,UG-1 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, left",dextroverse,North Italic script,,1,3,,,engraved,damaged,653613,,,,,,0,0,,18034,2021-11-08T20:00:40Z,17589,2020-04-14T22:17:56Z,https://tir.univie.ac.at/wiki/UG-1.4,https://tir.univie.ac.at/wiki/UG-1_rock
UG-2.1,?u??(?)e(?),?u??(?)e(?),unknown,unknown,UG-2 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, medial",dextroverse,North Italic script,Magrè alphabet,1,5,,,engraved,damaged,653614,,,,,,0,0,,18035,2021-11-08T20:01:04Z,17542,2020-04-14T13:15:04Z,https://tir.univie.ac.at/wiki/UG-2.1,https://tir.univie.ac.at/wiki/UG-2_rock
UG-2.2,?,?,unknown,unknown,UG-2 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, medial",unknown,unknown,,1,,,,engraved,damaged,653615,,,,,,0,0,,18036,2021-11-08T20:01:12Z,17542,2020-04-14T13:15:04Z,https://tir.univie.ac.at/wiki/UG-2.2,https://tir.univie.ac.at/wiki/UG-2_rock
UG-3.1,?,?,unknown,unknown,UG-3 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, right",dextroverse,unknown,,1,,,,engraved,damaged,653616,,,,,,0,0,,18037,2021-11-08T20:01:23Z,17543,2020-04-14T13:15:08Z,https://tir.univie.ac.at/wiki/UG-3.1,https://tir.univie.ac.at/wiki/UG-3_rock
UG-3.2,?]ẹ,unknown!?]ẹ,unknown,unknown,UG-3 rock,rock,stone,,,,Unterammergau,Pürschling,in situ,"bottom, right",dextroverse,unknown,,1,1,,,engraved,damaged,653617,,,,,,0,0,,18038,2021-11-08T20:01:33Z,17543,2020-04-14T13:15:08Z,https://tir.univie.ac.at/wiki/UG-3.2,https://tir.univie.ac.at/wiki/UG-3_rock
VN-1,lavisielavisealu,lavise!lavisie unknown!lavisealu,Raetic,unknown,VN-1 antler,unidentifiable,antler,,,,Mals / Malles Venosta,Tartscher Bühel,Stadtmuseum Meran / Museo Civico di Merano,,sinistroverse,North Italic script,Sanzeno alphabet,1,16,,,engraved,"complete, damaged",218519,,BZ-22,263,Schumacher 2004: 177,"Mayr 1953: 365–367, fig. 1a, 1b; Mayr 1956b: 245–246 (No. 2), fig. 2; Nothdurfter 2002: 1149 (list 3, No. 6)",2,5,"Hirschhörner einheitlich ausrichten f. position, trennen?",18039,2021-11-08T20:02:18Z,13465,2015-09-10T13:42:14Z,https://tir.univie.ac.at/wiki/VN-1,https://tir.univie.ac.at/wiki/VN-1_antler
VN-10,laθur/lumene χa/lu,laθur / lumene space unknown!χa / unknown!lu,Raetic,unknown,VN-10 bone,unidentifiable,bone,3rd–1st centuries BC,-150,archaeological context,Schluderns / Sluderno,Ganglegg,Vintschger Museum / Museo della Val Venosta,"front, right area",sinistroverse,North Italic script,Sanzeno alphabet,3,11,15,15,engraved,complete,653625,,,,Schumacher 2004: 322 f.,"Gamper & Steiner 1999: 48–49, fig. 24.7, fig. 26; Schumacher 2004: 322–323, pl. 13.1; Gamper 2006: 142–143, fig. 76.1",3,5,"trennen? Verweis Abb. lt Stefan, Lumennones, doch enklitisch?",18048,2021-11-08T20:04:54Z,13590,2015-09-18T11:53:56Z,https://tir.univie.ac.at/wiki/VN-10,https://tir.univie.ac.at/wiki/VN-10_bone
VN-11,lumene·χa·χiθiiii,lumene · unknown!χa · unknown!χiθiiii,Raetic,unknown,VN-11 bone point,bone,bone,3rd–1st centuries BC,-150,archaeological context,Schluderns / Sluderno,Ganglegg,Vintschger Museum / Museo della Val Venosta,front,sinistroverse,North Italic script,Sanzeno alphabet,1,8,15,17,engraved,complete,653626,,,253,Schumacher 2004: 323,"Steiner & Gamper 1999: 154–155, fig. 9.10; Schumacher 2004: 323, fig. 13.3; Gamper 2006: 144–146, fig. 77.20",1,0,Abb.verweis bei Stefan,18049,2021-11-08T20:05:08Z,15410,2016-03-14T10:42:24Z,https://tir.univie.ac.at/wiki/VN-11,https://tir.univie.ac.at/wiki/VN-11_bone_point
VN-12,ke,ke,unknown,unknown,VN-12 bone point,bone,bone,3rd–1st centuries BC,-150,archaeological context,Schluderns / Sluderno,Ganglegg,Vintschger Museum / Museo della Val Venosta,,sinistroverse,unknown,,1,2,,,engraved,complete,653627,,,260,Schumacher 2004: 323,"Gamper & Steiner 1999: 48–51, fig. 24.1; Gamper 2006: 144–146, fig. 77.21",1,0,Abb.verweis bei Stefan,18050,2021-11-08T20:05:52Z,15412,2016-03-14T10:44:54Z,https://tir.univie.ac.at/wiki/VN-12,https://tir.univie.ac.at/wiki/VN-12_bone_point
VN-13,muṇịe,muṇịe,unknown,unknown,VN-13 bone,unidentifiable,bone,3rd–1st centuries BC,-150,archaeological context,Schluderns / Sluderno,Ganglegg,Vintschger Museum / Museo della Val Venosta,"left-hand side, side",sinistroverse,North Italic script,,1,4,5,,engraved,"complete, damaged",653628,,,,Schumacher 2004: 323,"Steiner & Gamper 1999: 154–155, fig. 9.12; Schumacher 2004: 323–324, fig. 13.5; Gamper 2006: 158, fig. 87.8",2,5,"Abb.verweis bei Stefan, munie als meaning eintragen mit wortseite?",18051,2021-11-08T20:06:07Z,13593,2015-09-21T12:18:50Z,https://tir.univie.ac.at/wiki/VN-13,https://tir.univie.ac.at/wiki/VN-13_bone
